id,mapping_id,fullname,platform,link,id_social,created_date,domain,createdBy
tr_69429816900,tr_69429816900,blb791,10,threads.net/@blb791,69429816900,2025-07-28T18:51:23.015Z,threads.net,ThreadsPostCommentCrawlingLoader
tr_64001553684,tr_64001553684,mistikera,10,threads.net/@mistikera,64001553684,2025-07-28T18:51:23.015Z,threads.net,ThreadsPostCommentCrawlingLoader
tr_65112013364,tr_65112013364,lorenaloeza_5,10,threads.net/@lorenaloeza_5,65112013364,2025-07-28T18:51:23.015Z,threads.net,ThreadsPostCommentCrawlingLoader
tr_70177909909,tr_70177909909,sil.1075,10,threads.net/@sil.1075,70177909909,2025-07-28T18:51:23.015Z,threads.net,ThreadsPostCommentCrawlingLoader
tr_72120033148,tr_72120033148,ur_silsil,10,threads.net/@ur_silsil,72120033148,2025-07-28T18:51:23.015Z,threads.net,ThreadsPostCommentCrawlingLoader
tr_70465769374,tr_70465769374,monika_morelle,10,threads.net/@monika_morelle,70465769374,2025-07-28T18:51:23.015Z,threads.net,ThreadsPostCommentCrawlingLoader
tr_74789829735,tr_74789829735,maggieinnh,10,threads.net/@maggieinnh,74789829735,2025-07-28T18:51:23.015Z,threads.net,ThreadsPostCommentCrawlingLoader
tr_75404494080,tr_75404494080,susan751156,10,threads.net/@susan751156,75404494080,2025-07-28T18:51:23.015Z,threads.net,ThreadsPostCommentCrawlingLoader
tr_67958930625,tr_67958930625,rietabestara,10,threads.net/@rietabestara,67958930625,2025-07-28T18:51:23.015Z,threads.net,ThreadsPostCommentCrawlingLoader
tr_68225203728,tr_68225203728,kemalagea,10,threads.net/@kemalagea,68225203728,2025-07-28T18:51:23.015Z,threads.net,ThreadsPostCommentCrawlingLoader
tr_75490399177,tr_75490399177,_funguiduck_,10,threads.net/@_funguiduck_,75490399177,2025-07-28T18:51:23.015Z,threads.net,ThreadsPostCommentCrawlingLoader
tr_70509708074,tr_70509708074,jessie_barajas,10,threads.net/@jessie_barajas,70509708074,2025-07-28T18:51:23.015Z,threads.net,ThreadsPostCommentCrawlingLoader
tr_66173656001,tr_66173656001,chinatown.vn,10,threads.net/@chinatown.vn,66173656001,2025-07-28T18:51:26.923Z,threads.net,ThreadsSourceReplyNoCookieCrawlingLoader
tr_63272223141,tr_63272223141,_camille.ng,10,threads.net/@_camille.ng,63272223141,2025-07-28T18:51:26.923Z,threads.net,ThreadsSourceReplyNoCookieCrawlingLoader
tr_65349831244,tr_65349831244,cthaoo__,10,threads.net/@cthaoo__,65349831244,2025-07-28T18:51:26.825Z,threads.net,ThreadsPostCommentCrawlingLoader
tr_63463068332,tr_63463068332,_jar._thanhmai_,10,threads.net/@_jar._thanhmai_,63463068332,2025-07-28T18:51:31.431Z,threads.net,ThreadsSourceReplyNoCookieCrawlingLoader
tr_66338402187,tr_66338402187,ngmer06,10,threads.net/@ngmer06,66338402187,2025-07-28T18:51:31.849Z,threads.net,ThreadsRepostNoCookieCrawlingLoader
tr_66841643933,tr_66841643933,nguyenthiha273,10,threads.net/@nguyenthiha273,66841643933,2025-07-28T18:51:31.849Z,threads.net,ThreadsRepostNoCookieCrawlingLoader
tr_63213503750,tr_63213503750,veocinhh,10,threads.net/@veocinhh,63213503750,2025-07-28T18:51:32.060Z,threads.net,ThreadsSourceReplyNoCookieCrawlingLoader
tr_66996497567,tr_66996497567,quntrangg_,10,threads.net/@quntrangg_,66996497567,2025-07-28T18:51:32.060Z,threads.net,ThreadsSourceReplyNoCookieCrawlingLoader
tr_63206345118,tr_63206345118,_.chilene._,10,threads.net/@_.chilene._,63206345118,2025-07-28T18:51:37.136Z,threads.net,ThreadsSourceReplyNoCookieCrawlingLoader
tr_68554720271,tr_68554720271,lmquang,10,threads.net/@lmquang,68554720271,2025-07-28T18:51:37.136Z,threads.net,ThreadsSourceReplyNoCookieCrawlingLoader
tr_63103098223,tr_63103098223,mduc995,10,threads.net/@mduc995,63103098223,2025-07-28T18:51:37.137Z,threads.net,ThreadsSourceReplyNoCookieCrawlingLoader
tr_63218254556,tr_63218254556,tuyenkimdey,10,threads.net/@tuyenkimdey,63218254556,2025-07-28T18:51:37.245Z,threads.net,ThreadsRepostNoCookieCrawlingLoader
tr_74234540548,tr_74234540548,cieloher__,10,threads.net/@cieloher__,74234540548,2025-07-28T18:51:38.095Z,threads.net,ThreadsSourceReplyNoCookieCrawlingLoader
